"seqnames","start","end","width","strand","source","type","score","phase","gene_id","gene_version","gene_name","gene_source","gene_biotype","havana_gene","havana_gene_version","transcript_id","transcript_version","transcript_name","transcript_source","transcript_biotype","havana_transcript","havana_transcript_version","tag","transcript_support_level","exon_number","exon_id","exon_version","ccds_id","protein_id","protein_version"
"10",128190529,128190883,355,"+","havana","gene",NA,NA,"ENSMUSG00000112553","1","Gm4556","havana","processed_pseudogene","OTTMUSG00000064929","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",128190529,128190883,355,"+","havana","gene",NA,NA,"ENSMUSG00000112553","1","Gm4556","havana","processed_pseudogene","OTTMUSG00000064929","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",128255211,128255896,686,"+","ensembl_havana","three_prime_utr",NA,NA,"ENSMUSG00000051716","6","Apon","ensembl_havana","protein_coding","OTTMUSG00000064931","1","ENSMUST00000218722","1","Apon-202","ensembl_havana","protein_coding","OTTMUST00000158130","1","basic","NA",NA,NA,NA,"CCDS24267",NA,NA
"10",12720825,12868281,147457,"-","havana","transcript",NA,NA,"ENSMUSG00000019820","11","Utrn","ensembl_havana","protein_coding","OTTMUSG00000064777","8","ENSMUST00000219660","1","Utrn-212","havana","protein_coding","OTTMUST00000157743","3","mRNA_end_NF","1",NA,NA,NA,NA,NA,NA
"10",128410978,128411492,515,"-","havana","five_prime_utr",NA,NA,"ENSMUSG00000025374","13","Nabp2","ensembl_havana","protein_coding","OTTMUSG00000035847","3","ENSMUST00000171494","7","Nabp2-207","havana","protein_coding","OTTMUST00000091845","2","mRNA_end_NF","3",NA,NA,NA,NA,NA,NA
"10",128630843,128634047,3205,"-","havana","three_prime_utr",NA,NA,"ENSMUSG00000002578","18","Ikzf4","ensembl_havana","protein_coding","OTTMUSG00000067628","2","ENSMUST00000238712","1","Ikzf4-210","havana","protein_coding","OTTMUST00000181428","1","basic",NA,NA,NA,NA,NA,NA,NA
"10",12861363,12868179,6817,"-","havana","transcript",NA,NA,"ENSMUSG00000019820","11","Utrn","ensembl_havana","protein_coding","OTTMUSG00000064777","8","ENSMUST00000219135","1","Utrn-208","havana","retained_intron","OTTMUST00000157835","1",NA,"3",NA,NA,NA,NA,NA,NA
"10",12868093,12868179,87,"-","havana","exon",NA,NA,"ENSMUSG00000019820","11","Utrn","ensembl_havana","protein_coding","OTTMUSG00000064777","8","ENSMUST00000219135","1","Utrn-208","havana","retained_intron","OTTMUST00000157835","1",NA,"3","1","ENSMUSE00001408396","1",NA,NA,NA
"10",12382188,12869365,487178,"-","ensembl_havana","gene",NA,NA,"ENSMUSG00000019820","11","Utrn","ensembl_havana","protein_coding","OTTMUSG00000064777","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",128776371,128777250,880,"-","havana","gene",NA,NA,"ENSMUSG00000045055","5","Rpsa-ps2","havana","processed_pseudogene","OTTMUSG00000065128","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",128900989,128912822,11834,"+","havana","transcript",NA,NA,"ENSMUSG00000025351","14","Cd63","ensembl_havana","protein_coding","OTTMUSG00000065158","1","ENSMUST00000219317","1","Cd63-204","havana","protein_coding","OTTMUST00000158799","1","basic","5",NA,NA,NA,"CCDS24297",NA,NA
"10",13005343,13009183,3841,"+","ensembl_havana","gene",NA,NA,"ENSMUSG00000078348","4","Sf3b5","ensembl_havana","protein_coding","OTTMUSG00000042396","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",130280157,130280240,84,"-","ensembl_havana","five_prime_utr",NA,NA,"ENSMUSG00000048015","4","Neurod4","ensembl_havana","protein_coding","OTTMUSG00000065223","1","ENSMUST00000061571","4","Neurod4-201","ensembl_havana","protein_coding","OTTMUST00000158950","1","basic","1",NA,NA,NA,"CCDS24353",NA,NA
"10",130322870,130364111,41242,"+","ensembl_havana","gene",NA,NA,"ENSMUSG00000034833","10","Tespa1","ensembl_havana","protein_coding","OTTMUSG00000065224","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",130322870,130364111,41242,"+","ensembl_havana","gene",NA,NA,"ENSMUSG00000034833","10","Tespa1","ensembl_havana","protein_coding","OTTMUSG00000065224","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",130322870,130364111,41242,"+","ensembl_havana","gene",NA,NA,"ENSMUSG00000034833","10","Tespa1","ensembl_havana","protein_coding","OTTMUSG00000065224","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",130322870,130325180,2311,"+","havana","exon",NA,NA,"ENSMUSG00000034833","10","Tespa1","ensembl_havana","protein_coding","OTTMUSG00000065224","1","ENSMUST00000219450","1","Tespa1-205","havana","retained_intron","OTTMUST00000158951","1",NA,"NA","1","ENSMUSE00001410405","1",NA,NA,NA
"10",130542347,130571793,29447,"+","havana","gene",NA,NA,"ENSMUSG00000112742","1","Gm31793","havana","lincRNA","OTTMUSG00000065604","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",13501084,13501373,290,"+","havana","exon",NA,NA,"ENSMUSG00000019810","15","Fuca2","ensembl_havana","protein_coding","OTTMUSG00000026398","4","ENSMUST00000150048","1","Fuca2-205","havana","retained_intron","OTTMUST00000065284","1",NA,"2","1","ENSMUSE00000311589","6",NA,NA,NA
"10",13653588,13844286,190699,"-","havana","transcript",NA,NA,"ENSMUSG00000019806","13","Aig1","ensembl_havana","protein_coding","OTTMUSG00000028019","1","ENSMUST00000162174","7","Aig1-204","havana","processed_transcript","OTTMUST00000069394","1","mRNA_end_NF","3",NA,NA,NA,NA,NA,NA
"10",13967024,14079675,112652,"+","havana","transcript",NA,NA,"ENSMUSG00000015501","10","Hivep2","ensembl_havana","protein_coding","OTTMUSG00000046529","2","ENSMUST00000191464","1","Hivep2-206","havana","processed_transcript","OTTMUST00000121053","1",NA,"1",NA,NA,NA,NA,NA,NA
"10",14205582,14206821,1240,"+","havana","exon",NA,NA,"ENSMUSG00000112266","1","Gm48843","havana","lincRNA","OTTMUSG00000064821","1","ENSMUST00000218190","1","Gm48843-201","havana","lincRNA","OTTMUST00000157837","1","basic","5","4","ENSMUSE00001407532","1",NA,NA,NA
"10",17512114,17512261,148,"-","havana","exon",NA,NA,"ENSMUSG00000112587","1","Gm47769","havana","lincRNA","OTTMUSG00000065200","1","ENSMUST00000219355","1","Gm47769-201","havana","lincRNA","OTTMUST00000158904","1","basic","5","2","ENSMUSE00001410199","1",NA,NA,NA
"10",17512114,17512261,148,"-","havana","exon",NA,NA,"ENSMUSG00000112587","1","Gm47769","havana","lincRNA","OTTMUSG00000065200","1","ENSMUST00000219355","1","Gm47769-201","havana","lincRNA","OTTMUST00000158904","1","basic","5","2","ENSMUSE00001410199","1",NA,NA,NA
"10",17723218,17725674,2457,"+","ensembl_havana","gene",NA,NA,"ENSMUSG00000039910","10","Cited2","ensembl_havana","protein_coding","OTTMUSG00000065170","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",17723218,17725674,2457,"+","ensembl_havana","gene",NA,NA,"ENSMUSG00000039910","10","Cited2","ensembl_havana","protein_coding","OTTMUSG00000065170","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",17723242,17723581,340,"+","havana","five_prime_utr",NA,NA,"ENSMUSG00000039910","10","Cited2","ensembl_havana","protein_coding","OTTMUSG00000065170","2","ENSMUST00000218370","1","Cited2-202","havana","protein_coding","OTTMUST00000158838","1","mRNA_end_NF","1",NA,NA,NA,NA,NA,NA
"10",17723242,17723581,340,"+","havana","five_prime_utr",NA,NA,"ENSMUSG00000039910","10","Cited2","ensembl_havana","protein_coding","OTTMUSG00000065170","2","ENSMUST00000218370","1","Cited2-202","havana","protein_coding","OTTMUST00000158838","1","mRNA_end_NF","1",NA,NA,NA,NA,NA,NA
"10",18022995,18023090,96,"-","havana","five_prime_utr",NA,NA,"ENSMUSG00000078453","3","Abracl","ensembl_havana","protein_coding","OTTMUSG00000065161","2","ENSMUST00000220433","1","Abracl-205","havana","protein_coding","OTTMUST00000158825","1","mRNA_end_NF","5",NA,NA,NA,NA,NA,NA
"10",18407675,18408312,638,"+","ensembl_havana","five_prime_utr",NA,NA,"ENSMUSG00000039835","16","Nhsl1","ensembl_havana","protein_coding","OTTMUSG00000034982","4","ENSMUST00000037341","13","Nhsl1-201","ensembl_havana","protein_coding","OTTMUST00000088964","2","basic","5",NA,NA,NA,"CCDS35853",NA,NA
"10",19086530,19086776,247,"-","havana","exon",NA,NA,"ENSMUSG00000110938","1","1700124M09Rik","havana","lincRNA","OTTMUSG00000063715","1","ENSMUST00000217047","1","1700124M09Rik-201","havana","lincRNA","OTTMUST00000155106","1","basic","1","2","ENSMUSE00001403469","1",NA,NA,NA
"10",19591949,19610229,18281,"+","ensembl_havana","gene",NA,NA,"ENSMUSG00000020009","13","Ifngr1","ensembl_havana","protein_coding","OTTMUSG00000035345","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",19935223,20100158,164936,"+","havana","transcript",NA,NA,"ENSMUSG00000071369","11","Map3k5","ensembl_havana","protein_coding","OTTMUSG00000031050","4","ENSMUST00000129437","1","Map3k5-203","havana","protein_coding","OTTMUST00000076955","2","mRNA_end_NF","5",NA,NA,NA,NA,NA,NA
"10",19934526,20141670,207145,"+","havana","transcript",NA,NA,"ENSMUSG00000071369","11","Map3k5","ensembl_havana","protein_coding","OTTMUSG00000031050","4","ENSMUST00000120259","7","Map3k5-202","havana","protein_coding","OTTMUST00000076954","1","basic","1",NA,NA,NA,NA,NA,NA
"10",20878142,20878973,832,"-","havana","gene",NA,NA,"ENSMUSG00000111177","1","Rps2-ps3","havana","processed_pseudogene","OTTMUSG00000063870","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",21054981,21055143,163,"+","ensembl","CDS",NA,0,"ENSMUSG00000019986","17","Ahi1","ensembl_havana","protein_coding","OTTMUSG00000063871","1","ENSMUST00000163505","2","Ahi1-202","ensembl","protein_coding",NA,NA,"basic","1","3",NA,NA,"CCDS48512","ENSMUSP00000127043","2"
"10",21160696,21160850,155,"-","havana","exon",NA,NA,"ENSMUSG00000019982","15","Myb","ensembl_havana","protein_coding","OTTMUSG00000046559","2","ENSMUST00000186446","1","Myb-202","havana","retained_intron","OTTMUST00000121092","1",NA,"1","1","ENSMUSE00001333620","1",NA,NA,NA
"10",22052251,22054150,1900,"+","havana","exon",NA,NA,"ENSMUSG00000111953","1","Gm18637","havana","processed_pseudogene","OTTMUSG00000064234","1","ENSMUST00000217665","1","Gm18637-201","havana","processed_pseudogene","OTTMUST00000156844","1","basic","NA","1","ENSMUSE00001411833","1",NA,NA,NA
"10",24123214,24132480,9267,"-","havana","gene",NA,NA,"ENSMUSG00000085451","2","Gm40614","havana","lincRNA","OTTMUSG00000019216","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",24637914,24641805,3892,"-","ensembl_havana","three_prime_utr",NA,NA,"ENSMUSG00000037370","13","Enpp1","ensembl_havana","protein_coding","OTTMUSG00000019714","3","ENSMUST00000105520","7","Enpp1-202","ensembl_havana","protein_coding","OTTMUST00000047201","1","basic","1",NA,NA,NA,"CCDS35870",NA,NA
"10",24820583,24836172,15590,"-","havana","transcript",NA,NA,"ENSMUSG00000019989","8","Enpp3","ensembl_havana","protein_coding","OTTMUSG00000064354","1","ENSMUST00000220209","1","Enpp3-209","havana","nonsense_mediated_decay","OTTMUST00000157070","1",NA,"3",NA,NA,NA,NA,NA,NA
"10",25169090,25171248,2159,"-","havana","exon",NA,NA,"ENSMUSG00000039166","16","Akap7","ensembl_havana","protein_coding","OTTMUSG00000042011","4","ENSMUST00000175979","1","Akap7-204","havana","processed_transcript","OTTMUST00000110096","1",NA,"1","3","ENSMUSE00001255346","1",NA,NA,NA
"10",25170122,25299164,129043,"-","ensembl_havana","transcript",NA,NA,"ENSMUSG00000039166","16","Akap7","ensembl_havana","protein_coding","OTTMUSG00000042011","4","ENSMUST00000041984","13","Akap7-201","ensembl_havana","protein_coding","OTTMUST00000110097","1","basic","1",NA,NA,NA,"CCDS23753",NA,NA
"10",26375911,26375971,61,"-","havana","exon",NA,NA,"ENSMUSG00000039089","15","L3mbtl3","ensembl_havana","protein_coding","OTTMUSG00000037127","2","ENSMUST00000217699","1","L3mbtl3-204","havana","retained_intron","OTTMUST00000157265","1",NA,"1","1","ENSMUSE00001411328","1",NA,NA,NA
"10",26610747,26629075,18329,"+","havana","gene",NA,NA,"ENSMUSG00000111882","2","Gm48864","havana","unitary_pseudogene","OTTMUSG00000064532","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",26772477,26772583,107,"+","ensembl_havana","five_prime_utr",NA,NA,"ENSMUSG00000039031","16","Arhgap18","ensembl_havana","protein_coding","OTTMUSG00000024292","5","ENSMUST00000039557","8","Arhgap18-201","ensembl_havana","protein_coding","OTTMUST00000058905","2","basic","1",NA,NA,NA,"CCDS23757",NA,NA
"10",26772477,26918648,146172,"+","ensembl_havana","transcript",NA,NA,"ENSMUSG00000039031","16","Arhgap18","ensembl_havana","protein_coding","OTTMUSG00000024292","5","ENSMUST00000039557","8","Arhgap18-201","ensembl_havana","protein_coding","OTTMUST00000058905","2","basic","1",NA,NA,NA,"CCDS23757",NA,NA
"10",28074867,28075177,311,"+","havana","exon",NA,NA,"ENSMUSG00000019889","10","Ptprk","ensembl_havana","protein_coding","OTTMUSG00000064695","2","ENSMUST00000218633","1","Ptprk-205","havana","retained_intron","OTTMUST00000157594","1",NA,"1","1","ENSMUSE00001412620","1",NA,NA,NA
"10",28074867,28552198,477332,"+","havana","transcript",NA,NA,"ENSMUSG00000019889","10","Ptprk","ensembl_havana","protein_coding","OTTMUSG00000064695","2","ENSMUST00000218633","1","Ptprk-205","havana","retained_intron","OTTMUST00000157594","1",NA,"1",NA,NA,NA,NA,NA,NA
"10",28074854,28595966,521113,"+","havana","transcript",NA,NA,"ENSMUSG00000019889","10","Ptprk","ensembl_havana","protein_coding","OTTMUSG00000064695","2","ENSMUST00000218276","1","Ptprk-202","havana","protein_coding","OTTMUST00000157593","1","basic","1",NA,NA,NA,NA,NA,NA
"10",29146659,29146891,233,"+","havana","CDS",NA,0,"ENSMUSG00000038916","7","Soga3","ensembl_havana","protein_coding","OTTMUSG00000063659","1","ENSMUST00000216757","1","Soga3-205","havana","protein_coding","OTTMUST00000155017","1","mRNA_end_NF","3","2",NA,NA,NA,"ENSMUSP00000149304","1"
"10",30200481,30200560,80,"-","ensembl_havana","five_prime_utr",NA,NA,"ENSMUSG00000075266","5","Cenpw","ensembl_havana","protein_coding","OTTMUSG00000063723","1","ENSMUST00000099985","5","Cenpw-201","ensembl_havana","protein_coding","OTTMUST00000155116","1","basic","1",NA,NA,NA,"CCDS35876",NA,NA
"10",30647390,30771842,124453,"-","havana","transcript",NA,NA,"ENSMUSG00000039697","16","Ncoa7","ensembl_havana","protein_coding","OTTMUSG00000063821","1","ENSMUST00000213836","1","Ncoa7-203","havana","protein_coding","OTTMUST00000155505","1","basic","1",NA,NA,NA,NA,NA,NA
"10",30695891,30803326,107436,"-","havana","transcript",NA,NA,"ENSMUSG00000039697","16","Ncoa7","ensembl_havana","protein_coding","OTTMUSG00000063821","1","ENSMUST00000215725","1","Ncoa7-206","havana","protein_coding","OTTMUST00000155507","1","basic","1",NA,NA,NA,NA,NA,NA
"10",30695891,30803326,107436,"-","havana","transcript",NA,NA,"ENSMUSG00000039697","16","Ncoa7","ensembl_havana","protein_coding","OTTMUSG00000063821","1","ENSMUST00000215725","1","Ncoa7-206","havana","protein_coding","OTTMUST00000155507","1","basic","1",NA,NA,NA,NA,NA,NA
"10",30695891,30803326,107436,"-","havana","transcript",NA,NA,"ENSMUSG00000039697","16","Ncoa7","ensembl_havana","protein_coding","OTTMUSG00000063821","1","ENSMUST00000215725","1","Ncoa7-206","havana","protein_coding","OTTMUST00000155507","1","basic","1",NA,NA,NA,NA,NA,NA
"10",30695891,30803326,107436,"-","havana","transcript",NA,NA,"ENSMUSG00000039697","16","Ncoa7","ensembl_havana","protein_coding","OTTMUSG00000063821","1","ENSMUST00000215725","1","Ncoa7-206","havana","protein_coding","OTTMUST00000155507","1","basic","1",NA,NA,NA,NA,NA,NA
"10",31313383,31328204,14822,"+","ensembl_havana","gene",NA,NA,"ENSMUSG00000000295","13","Hddc2","ensembl_havana","protein_coding","OTTMUSG00000028054","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",31313472,31313483,12,"+","havana","CDS",NA,0,"ENSMUSG00000000295","13","Hddc2","ensembl_havana","protein_coding","OTTMUSG00000028054","8","ENSMUST00000159194","2","Hddc2-202","havana","nonsense_mediated_decay","OTTMUST00000069485","5","mRNA_start_NF","5","1",NA,NA,NA,"ENSMUSP00000124106","2"
"10",31445731,31445958,228,"-","ensembl_havana","five_prime_utr",NA,NA,"ENSMUSG00000000296","8","Tpd52l1","ensembl_havana","protein_coding","OTTMUSG00000063862","1","ENSMUST00000000305","6","Tpd52l1-201","ensembl_havana","protein_coding","OTTMUST00000155573","1","basic","1",NA,NA,NA,"CCDS35877",NA,NA
"10",31493193,31609184,115992,"-","ensembl_havana","transcript",NA,NA,"ENSMUSG00000063760","9","Rnf217","ensembl_havana","protein_coding","OTTMUSG00000039901","3","ENSMUST00000081989","7","Rnf217-201","ensembl_havana","protein_coding","OTTMUST00000103668","3","basic","5",NA,NA,NA,"CCDS48531",NA,NA
"10",3256208,3267771,11564,"-","ensembl_havana","gene",NA,NA,"ENSMUSG00000091618","3","H60c","ensembl_havana","protein_coding","OTTMUSG00000063464","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",33987216,33995055,7840,"-","havana","exon",NA,NA,"ENSMUSG00000112280","1","A830082N09Rik","ensembl_havana","processed_transcript","OTTMUSG00000063949","1","ENSMUST00000218182","1","A830082N09Rik-203","havana","retained_intron","OTTMUST00000156381","1",NA,"NA","1","ENSMUSE00001406739","1",NA,NA,NA
"10",34126067,34127984,1918,"-","ensembl_havana","gene",NA,NA,"ENSMUSG00000046031","7","Calhm6","ensembl_havana","protein_coding","OTTMUSG00000063922","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",34162863,34207635,44773,"-","havana","transcript",NA,NA,"ENSMUSG00000039497","8","Dse","ensembl_havana","protein_coding","OTTMUSG00000063920","1","ENSMUST00000215547","1","Dse-202","havana","protein_coding","OTTMUST00000156344","1","mRNA_end_NF","3",NA,NA,NA,NA,NA,NA
"10",34230907,34233531,2625,"-","havana","gene",NA,NA,"ENSMUSG00000111149","1","Gm26564","havana","lincRNA","OTTMUSG00000063910","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",34242813,34245589,2777,"-","havana","gene",NA,NA,"ENSMUSG00000111563","1","Gm47485","havana","TEC","OTTMUSG00000063911","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",34397068,34418481,21414,"-","havana","transcript",NA,NA,"ENSMUSG00000039480","14","Nt5dc1","ensembl_havana","protein_coding","OTTMUSG00000023255","2","ENSMUST00000099973","3","Nt5dc1-202","havana","protein_coding","OTTMUST00000056300","1","basic","1",NA,NA,NA,NA,NA,NA
"10",34418361,34418453,93,"-","havana","CDS",NA,0,"ENSMUSG00000039480","14","Nt5dc1","ensembl_havana","protein_coding","OTTMUSG00000023255","2","ENSMUST00000099973","3","Nt5dc1-202","havana","protein_coding","OTTMUST00000056300","1","basic","1","1",NA,NA,NA,"ENSMUSP00000097553","3"
"10",37263394,37263748,355,"-","havana","exon",NA,NA,"ENSMUSG00000110799","1","4930543K20Rik","havana","lincRNA","OTTMUSG00000063403","1","ENSMUST00000217044","1","4930543K20Rik-201","havana","lincRNA","OTTMUST00000154453","1","basic","NA","1","ENSMUSE00001400369","1",NA,NA,NA
"10",39169300,39173252,3953,"-","havana","exon",NA,NA,"ENSMUSG00000111055","1","D030034A15Rik","havana","lincRNA","OTTMUSG00000063416","1","ENSMUST00000215835","1","D030034A15Rik-201","havana","lincRNA","OTTMUST00000154521","1","basic","NA","1","ENSMUSE00001399108","1",NA,NA,NA
"10",39169300,39173252,3953,"-","havana","exon",NA,NA,"ENSMUSG00000111055","1","D030034A15Rik","havana","lincRNA","OTTMUSG00000063416","1","ENSMUST00000215835","1","D030034A15Rik-201","havana","lincRNA","OTTMUST00000154521","1","basic","NA","1","ENSMUSE00001399108","1",NA,NA,NA
"10",39282341,39282441,101,"-","havana","exon",NA,NA,"ENSMUSG00000111183","1","Gm48486","havana","lincRNA","OTTMUSG00000063419","1","ENSMUST00000215530","1","Gm48486-201","havana","lincRNA","OTTMUST00000154524","1","basic","5","4","ENSMUSE00001403735","1",NA,NA,NA
"10",39369798,39370190,393,"+","ensembl_havana","five_prime_utr",NA,NA,"ENSMUSG00000019843","14","Fyn","ensembl_havana","protein_coding","OTTMUSG00000034130","3","ENSMUST00000099967","9","Fyn-202","ensembl_havana","protein_coding","OTTMUST00000086387","1","basic","1",NA,NA,NA,"CCDS48538",NA,NA
"10",3973144,4156111,182968,"+","havana","transcript",NA,NA,"ENSMUSG00000040675","17","Mthfd1l","ensembl_havana","protein_coding","OTTMUSG00000029856","1","ENSMUST00000043735","7","Mthfd1l-201","havana","protein_coding","OTTMUST00000074097","1","basic","1",NA,NA,NA,"CCDS56672",NA,NA
"10",3973144,4156111,182968,"+","havana","transcript",NA,NA,"ENSMUSG00000040675","17","Mthfd1l","ensembl_havana","protein_coding","OTTMUSG00000029856","1","ENSMUST00000043735","7","Mthfd1l-201","havana","protein_coding","OTTMUST00000074097","1","basic","1",NA,NA,NA,"CCDS56672",NA,NA
"10",3973144,4156111,182968,"+","havana","transcript",NA,NA,"ENSMUSG00000040675","17","Mthfd1l","ensembl_havana","protein_coding","OTTMUSG00000029856","1","ENSMUST00000043735","7","Mthfd1l-201","havana","protein_coding","OTTMUST00000074097","1","basic","1",NA,NA,NA,"CCDS56672",NA,NA
"10",39958036,39960449,2414,"-","ensembl_havana","three_prime_utr",NA,NA,"ENSMUSG00000038528","15","Mfsd4b5","ensembl_havana","protein_coding","OTTMUSG00000036498","8","ENSMUST00000073618","12","Mfsd4b5-202","ensembl_havana","protein_coding","OTTMUST00000093568","2","basic","1 (assigned to previous version 11)",NA,NA,NA,"CCDS48541",NA,NA
